library	symbol	class
libmlx5-rdmav57	mlx5dv_pp_free	lifecycle
libmlx5-rdmav57	mlx5dv_qp_cancel_posted_send_wrs	submit
libmlx5-rdmav57	mlx5dv_qp_ex_from_ibv_qp_ex	query
libmlx5-rdmav57	mlx5dv_query_device	query
libmlx5-rdmav57	mlx5dv_query_qp_lag_port	query
libmlx5-rdmav57	mlx5dv_reg_dmabuf_mr	lifecycle
libmlx5-rdmav57	mlx5dv_reserved_qpn_alloc	lifecycle
libmlx5-rdmav57	mlx5dv_reserved_qpn_dealloc	lifecycle
libmlx5-rdmav57	mlx5dv_sched_leaf_create	lifecycle
libmlx5-rdmav57	mlx5dv_sched_leaf_destroy	lifecycle
libmlx5-rdmav57	mlx5dv_sched_leaf_modify	lifecycle
libmlx5-rdmav57	mlx5dv_sched_node_create	lifecycle
libmlx5-rdmav57	mlx5dv_sched_node_destroy	lifecycle
libmlx5-rdmav57	mlx5dv_sched_node_modify	lifecycle
libmlx5-rdmav57	mlx5dv_set_context_attr	query
libmlx5-rdmav57	mlx5dv_vfio_get_events_fd	poll
libmlx5-rdmav57	mlx5dv_vfio_process_events	poll
